法人番号,会計年度,様式コード,科目コード,事業区分コード,metric,金額
8080105000129,2024,CF-1-4,L-8080105000129-0084,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-A-EXP-080,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-A-EXP-080,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-A-EXP-080,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0085,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0086,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-A-EXP-T,SEG-8080105000129-018,予算,5700000
8080105000129,2024,CF-1-4,CF-A-EXP-T,SEG-8080105000129-018,決算,5572500
8080105000129,2024,CF-1-4,CF-A-EXP-T,SEG-8080105000129-018,差異,127500
8080105000129,2024,CF-1-4,CF-A-NET,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-A-NET,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-A-NET,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-INC-010,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-B-INC-010,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-B-INC-010,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0087,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0088,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-INC-020,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-INC-030,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-B-INC-030,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-B-INC-030,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0089,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-INC-040,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-B-INC-040,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-B-INC-040,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0090,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-INC-T,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-B-INC-T,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-B-INC-T,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-EXP-010,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-EXP-020,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-EXP-030,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-B-EXP-030,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-B-EXP-030,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0091,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0092,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0093,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0094,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0095,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0096,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0097,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0098,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-EXP-040,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-EXP-050,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-EXP-060,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-B-EXP-060,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-B-EXP-060,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0099,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-EXP-T,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-B-EXP-T,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-B-EXP-T,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-B-NET,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-B-NET,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-B-NET,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-INC-010,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-INC-020,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-INC-030,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-INC-040,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-C-INC-040,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-C-INC-040,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0100,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0101,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0102,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0103,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0104,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0105,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0106,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0107,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-INC-045,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-INC-050,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-INC-T,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-C-INC-T,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-C-INC-T,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-EXP-010,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-EXP-020,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-EXP-030,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-C-EXP-030,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-C-EXP-030,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0108,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0109,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0110,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0111,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0112,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0113,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,L-8080105000129-0114,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-EXP-035,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-EXP-040,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-EXP-T,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-C-EXP-T,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-C-EXP-T,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-C-NET,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-C-NET,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-C-NET,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-X-RSV,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-X-TOT,SEG-8080105000129-018,予算,0
8080105000129,2024,CF-1-4,CF-X-TOT,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-X-TOT,SEG-8080105000129-018,差異,0
8080105000129,2024,CF-1-4,CF-X-BEG,SEG-8080105000129-018,予算,40000
8080105000129,2024,CF-1-4,CF-X-BEG,SEG-8080105000129-018,差異,40000
8080105000129,2024,CF-1-4,CF-X-END,SEG-8080105000129-018,予算,40000
8080105000129,2024,CF-1-4,CF-X-END,SEG-8080105000129-018,決算,0
8080105000129,2024,CF-1-4,CF-X-END,SEG-8080105000129-018,差異,40000
8080105000129,2024,PL-2-4,PL-S-REV-010,SEG-8080105000129-008,当年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-010,SEG-8080105000129-008,前年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-010,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0001,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0002,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0003,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-020,SEG-8080105000129-008,当年度決算,290216648
8080105000129,2024,PL-2-4,PL-S-REV-020,SEG-8080105000129-008,前年度決算,249897480
8080105000129,2024,PL-2-4,PL-S-REV-020,SEG-8080105000129-008,増減,40319168
8080105000129,2024,PL-2-4,L-8080105000129-0004,SEG-8080105000129-008,当年度決算,261084804
8080105000129,2024,PL-2-4,L-8080105000129-0004,SEG-8080105000129-008,前年度決算,220944629
8080105000129,2024,PL-2-4,L-8080105000129-0004,SEG-8080105000129-008,増減,40140175
8080105000129,2024,PL-2-4,L-8080105000129-0005,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0006,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0007,SEG-8080105000129-008,当年度決算,96892625
8080105000129,2024,PL-2-4,L-8080105000129-0007,SEG-8080105000129-008,前年度決算,77465592
8080105000129,2024,PL-2-4,L-8080105000129-0007,SEG-8080105000129-008,増減,19427033
8080105000129,2024,PL-2-4,L-8080105000129-0008,SEG-8080105000129-008,当年度決算,160479637
8080105000129,2024,PL-2-4,L-8080105000129-0008,SEG-8080105000129-008,前年度決算,140971395
8080105000129,2024,PL-2-4,L-8080105000129-0008,SEG-8080105000129-008,増減,19508242
8080105000129,2024,PL-2-4,L-8080105000129-0009,SEG-8080105000129-008,当年度決算,3712542
8080105000129,2024,PL-2-4,L-8080105000129-0009,SEG-8080105000129-008,前年度決算,2507642
8080105000129,2024,PL-2-4,L-8080105000129-0009,SEG-8080105000129-008,増減,1204900
8080105000129,2024,PL-2-4,L-8080105000129-0010,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0011,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0012,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0013,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0014,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0015,SEG-8080105000129-008,前年度決算,80011
8080105000129,2024,PL-2-4,L-8080105000129-0015,SEG-8080105000129-008,増減,-80011
8080105000129,2024,PL-2-4,L-8080105000129-0016,SEG-8080105000129-008,当年度決算,3829644
8080105000129,2024,PL-2-4,L-8080105000129-0016,SEG-8080105000129-008,前年度決算,3882352
8080105000129,2024,PL-2-4,L-8080105000129-0016,SEG-8080105000129-008,増減,-52708
8080105000129,2024,PL-2-4,L-8080105000129-0017,SEG-8080105000129-008,当年度決算,3829644
8080105000129,2024,PL-2-4,L-8080105000129-0017,SEG-8080105000129-008,前年度決算,3882352
8080105000129,2024,PL-2-4,L-8080105000129-0017,SEG-8080105000129-008,増減,-52708
8080105000129,2024,PL-2-4,L-8080105000129-0018,SEG-8080105000129-008,当年度決算,24388971
8080105000129,2024,PL-2-4,L-8080105000129-0018,SEG-8080105000129-008,前年度決算,23736488
8080105000129,2024,PL-2-4,L-8080105000129-0018,SEG-8080105000129-008,増減,652483
8080105000129,2024,PL-2-4,L-8080105000129-0019,SEG-8080105000129-008,当年度決算,913229
8080105000129,2024,PL-2-4,L-8080105000129-0019,SEG-8080105000129-008,前年度決算,1254000
8080105000129,2024,PL-2-4,L-8080105000129-0019,SEG-8080105000129-008,増減,-340771
8080105000129,2024,PL-2-4,L-8080105000129-0020,SEG-8080105000129-008,当年度決算,863229
8080105000129,2024,PL-2-4,L-8080105000129-0020,SEG-8080105000129-008,前年度決算,1204000
8080105000129,2024,PL-2-4,L-8080105000129-0020,SEG-8080105000129-008,増減,-340771
8080105000129,2024,PL-2-4,L-8080105000129-0021,SEG-8080105000129-008,当年度決算,50000
8080105000129,2024,PL-2-4,L-8080105000129-0021,SEG-8080105000129-008,前年度決算,50000
8080105000129,2024,PL-2-4,L-8080105000129-0021,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0022,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0023,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0024,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-030,SEG-8080105000129-008,当年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-030,SEG-8080105000129-008,前年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-030,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0025,SEG-8080105000129-008,当年度決算,0
8080105000129,2024,PL-2-4,L-8080105000129-0025,SEG-8080105000129-008,前年度決算,0
8080105000129,2024,PL-2-4,L-8080105000129-0025,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0026,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0027,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-040,SEG-8080105000129-008,当年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-040,SEG-8080105000129-008,前年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-040,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0028,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-050,SEG-8080105000129-008,当年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-050,SEG-8080105000129-008,前年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-050,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0029,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-060,SEG-8080105000129-008,当年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-060,SEG-8080105000129-008,前年度決算,0
8080105000129,2024,PL-2-4,PL-S-REV-060,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0030,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-070,SEG-8080105000129-008,当年度決算,18706000
8080105000129,2024,PL-2-4,PL-S-REV-070,SEG-8080105000129-008,前年度決算,18706000
8080105000129,2024,PL-2-4,PL-S-REV-070,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0031,SEG-8080105000129-008,当年度決算,18706000
8080105000129,2024,PL-2-4,L-8080105000129-0031,SEG-8080105000129-008,前年度決算,18706000
8080105000129,2024,PL-2-4,L-8080105000129-0031,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-080,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-090,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,PL-S-REV-T,SEG-8080105000129-008,当年度決算,308922648
8080105000129,2024,PL-2-4,PL-S-REV-T,SEG-8080105000129-008,前年度決算,268603480
8080105000129,2024,PL-2-4,PL-S-REV-T,SEG-8080105000129-008,増減,40319168
8080105000129,2024,PL-2-4,PL-S-EXP-010,SEG-8080105000129-008,当年度決算,201878371
8080105000129,2024,PL-2-4,PL-S-EXP-010,SEG-8080105000129-008,前年度決算,192064422
8080105000129,2024,PL-2-4,PL-S-EXP-010,SEG-8080105000129-008,増減,9813949
8080105000129,2024,PL-2-4,L-8080105000129-0032,SEG-8080105000129-008,当年度決算,9861120
8080105000129,2024,PL-2-4,L-8080105000129-0032,SEG-8080105000129-008,前年度決算,9924450
8080105000129,2024,PL-2-4,L-8080105000129-0032,SEG-8080105000129-008,増減,-63330
8080105000129,2024,PL-2-4,L-8080105000129-0033,SEG-8080105000129-008,当年度決算,117819353
8080105000129,2024,PL-2-4,L-8080105000129-0033,SEG-8080105000129-008,前年度決算,108358419
8080105000129,2024,PL-2-4,L-8080105000129-0033,SEG-8080105000129-008,増減,9460934
8080105000129,2024,PL-2-4,L-8080105000129-0034,SEG-8080105000129-008,当年度決算,21975477
8080105000129,2024,PL-2-4,L-8080105000129-0034,SEG-8080105000129-008,前年度決算,23194789
8080105000129,2024,PL-2-4,L-8080105000129-0034,SEG-8080105000129-008,増減,-1219312
8080105000129,2024,PL-2-4,L-8080105000129-0035,SEG-8080105000129-008,当年度決算,13110000
8080105000129,2024,PL-2-4,L-8080105000129-0035,SEG-8080105000129-008,前年度決算,13760000
8080105000129,2024,PL-2-4,L-8080105000129-0035,SEG-8080105000129-008,増減,-650000
8080105000129,2024,PL-2-4,L-8080105000129-0036,SEG-8080105000129-008,当年度決算,10750344
8080105000129,2024,PL-2-4,L-8080105000129-0036,SEG-8080105000129-008,前年度決算,8812639
8080105000129,2024,PL-2-4,L-8080105000129-0036,SEG-8080105000129-008,増減,1937705
8080105000129,2024,PL-2-4,L-8080105000129-0037,SEG-8080105000129-008,当年度決算,4168500
8080105000129,2024,PL-2-4,L-8080105000129-0037,SEG-8080105000129-008,前年度決算,3909500
8080105000129,2024,PL-2-4,L-8080105000129-0037,SEG-8080105000129-008,増減,259000
8080105000129,2024,PL-2-4,L-8080105000129-0038,SEG-8080105000129-008,当年度決算,24193577
8080105000129,2024,PL-2-4,L-8080105000129-0038,SEG-8080105000129-008,前年度決算,24104625
8080105000129,2024,PL-2-4,L-8080105000129-0038,SEG-8080105000129-008,増減,88952
8080105000129,2024,PL-2-4,PL-S-EXP-020,SEG-8080105000129-008,当年度決算,30632836
8080105000129,2024,PL-2-4,PL-S-EXP-020,SEG-8080105000129-008,前年度決算,29509399
8080105000129,2024,PL-2-4,PL-S-EXP-020,SEG-8080105000129-008,増減,1123437
8080105000129,2024,PL-2-4,L-8080105000129-0039,SEG-8080105000129-008,当年度決算,13540979
8080105000129,2024,PL-2-4,L-8080105000129-0039,SEG-8080105000129-008,前年度決算,12030141
8080105000129,2024,PL-2-4,L-8080105000129-0039,SEG-8080105000129-008,増減,1510838
8080105000129,2024,PL-2-4,L-8080105000129-0040,SEG-8080105000129-008,当年度決算,882305
8080105000129,2024,PL-2-4,L-8080105000129-0040,SEG-8080105000129-008,前年度決算,1020329
8080105000129,2024,PL-2-4,L-8080105000129-0040,SEG-8080105000129-008,増減,-138024
8080105000129,2024,PL-2-4,L-8080105000129-0041,SEG-8080105000129-008,当年度決算,914884
8080105000129,2024,PL-2-4,L-8080105000129-0041,SEG-8080105000129-008,前年度決算,513496
8080105000129,2024,PL-2-4,L-8080105000129-0041,SEG-8080105000129-008,増減,401388
8080105000129,2024,PL-2-4,L-8080105000129-0042,SEG-8080105000129-008,当年度決算,4378
8080105000129,2024,PL-2-4,L-8080105000129-0042,SEG-8080105000129-008,増減,4378
8080105000129,2024,PL-2-4,L-8080105000129-0043,SEG-8080105000129-008,当年度決算,431758
8080105000129,2024,PL-2-4,L-8080105000129-0043,SEG-8080105000129-008,前年度決算,428420
8080105000129,2024,PL-2-4,L-8080105000129-0043,SEG-8080105000129-008,増減,3338
8080105000129,2024,PL-2-4,L-8080105000129-0044,SEG-8080105000129-008,当年度決算,768972
8080105000129,2024,PL-2-4,L-8080105000129-0044,SEG-8080105000129-008,前年度決算,689825
8080105000129,2024,PL-2-4,L-8080105000129-0044,SEG-8080105000129-008,増減,79147
8080105000129,2024,PL-2-4,L-8080105000129-0045,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0046,SEG-8080105000129-008,当年度決算,6492107
8080105000129,2024,PL-2-4,L-8080105000129-0046,SEG-8080105000129-008,前年度決算,6753251
8080105000129,2024,PL-2-4,L-8080105000129-0046,SEG-8080105000129-008,増減,-261144
8080105000129,2024,PL-2-4,L-8080105000129-0047,SEG-8080105000129-008,当年度決算,2880856
8080105000129,2024,PL-2-4,L-8080105000129-0047,SEG-8080105000129-008,前年度決算,3157112
8080105000129,2024,PL-2-4,L-8080105000129-0047,SEG-8080105000129-008,増減,-276256
8080105000129,2024,PL-2-4,L-8080105000129-0048,SEG-8080105000129-008,当年度決算,2436536
8080105000129,2024,PL-2-4,L-8080105000129-0048,SEG-8080105000129-008,前年度決算,2309044
8080105000129,2024,PL-2-4,L-8080105000129-0048,SEG-8080105000129-008,増減,127492
8080105000129,2024,PL-2-4,L-8080105000129-0049,SEG-8080105000129-008,当年度決算,398387
8080105000129,2024,PL-2-4,L-8080105000129-0049,SEG-8080105000129-008,前年度決算,440828
8080105000129,2024,PL-2-4,L-8080105000129-0049,SEG-8080105000129-008,増減,-42441
8080105000129,2024,PL-2-4,L-8080105000129-0050,SEG-8080105000129-008,当年度決算,14436
8080105000129,2024,PL-2-4,L-8080105000129-0050,SEG-8080105000129-008,前年度決算,14436
8080105000129,2024,PL-2-4,L-8080105000129-0050,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0051,SEG-8080105000129-008,当年度決算,252203
8080105000129,2024,PL-2-4,L-8080105000129-0051,SEG-8080105000129-008,前年度決算,252245
8080105000129,2024,PL-2-4,L-8080105000129-0051,SEG-8080105000129-008,増減,-42
8080105000129,2024,PL-2-4,L-8080105000129-0052,SEG-8080105000129-008,当年度決算,1614035
8080105000129,2024,PL-2-4,L-8080105000129-0052,SEG-8080105000129-008,前年度決算,1884172
8080105000129,2024,PL-2-4,L-8080105000129-0052,SEG-8080105000129-008,増減,-270137
8080105000129,2024,PL-2-4,L-8080105000129-0053,SEG-8080105000129-008,当年度決算,1000
8080105000129,2024,PL-2-4,L-8080105000129-0053,SEG-8080105000129-008,前年度決算,16100
8080105000129,2024,PL-2-4,L-8080105000129-0053,SEG-8080105000129-008,増減,-15100
8080105000129,2024,PL-2-4,PL-S-EXP-030,SEG-8080105000129-008,当年度決算,33499127
8080105000129,2024,PL-2-4,PL-S-EXP-030,SEG-8080105000129-008,前年度決算,33961463
8080105000129,2024,PL-2-4,PL-S-EXP-030,SEG-8080105000129-008,増減,-462336
8080105000129,2024,PL-2-4,L-8080105000129-0054,SEG-8080105000129-008,当年度決算,1092595
8080105000129,2024,PL-2-4,L-8080105000129-0054,SEG-8080105000129-008,前年度決算,1182815
8080105000129,2024,PL-2-4,L-8080105000129-0054,SEG-8080105000129-008,増減,-90220
8080105000129,2024,PL-2-4,L-8080105000129-0055,SEG-8080105000129-008,当年度決算,32455
8080105000129,2024,PL-2-4,L-8080105000129-0055,SEG-8080105000129-008,前年度決算,49938
8080105000129,2024,PL-2-4,L-8080105000129-0055,SEG-8080105000129-008,増減,-17483
8080105000129,2024,PL-2-4,L-8080105000129-0056,SEG-8080105000129-008,当年度決算,451402
8080105000129,2024,PL-2-4,L-8080105000129-0056,SEG-8080105000129-008,前年度決算,502188
8080105000129,2024,PL-2-4,L-8080105000129-0056,SEG-8080105000129-008,増減,-50786
8080105000129,2024,PL-2-4,L-8080105000129-0057,SEG-8080105000129-008,当年度決算,191900
8080105000129,2024,PL-2-4,L-8080105000129-0057,SEG-8080105000129-008,前年度決算,140700
8080105000129,2024,PL-2-4,L-8080105000129-0057,SEG-8080105000129-008,増減,51200
8080105000129,2024,PL-2-4,L-8080105000129-0058,SEG-8080105000129-008,当年度決算,637074
8080105000129,2024,PL-2-4,L-8080105000129-0058,SEG-8080105000129-008,前年度決算,393317
8080105000129,2024,PL-2-4,L-8080105000129-0058,SEG-8080105000129-008,増減,243757
8080105000129,2024,PL-2-4,L-8080105000129-0059,SEG-8080105000129-008,当年度決算,215105
8080105000129,2024,PL-2-4,L-8080105000129-0059,SEG-8080105000129-008,前年度決算,5227
8080105000129,2024,PL-2-4,L-8080105000129-0059,SEG-8080105000129-008,増減,209878
8080105000129,2024,PL-2-4,L-8080105000129-0060,SEG-8080105000129-008,前年度決算,146958
8080105000129,2024,PL-2-4,L-8080105000129-0060,SEG-8080105000129-008,増減,-146958
8080105000129,2024,PL-2-4,L-8080105000129-0061,SEG-8080105000129-008,当年度決算,617000
8080105000129,2024,PL-2-4,L-8080105000129-0061,SEG-8080105000129-008,前年度決算,739000
8080105000129,2024,PL-2-4,L-8080105000129-0061,SEG-8080105000129-008,増減,-122000
8080105000129,2024,PL-2-4,L-8080105000129-0062,SEG-8080105000129-008,当年度決算,1791863
8080105000129,2024,PL-2-4,L-8080105000129-0062,SEG-8080105000129-008,前年度決算,1395059
8080105000129,2024,PL-2-4,L-8080105000129-0062,SEG-8080105000129-008,増減,396804
8080105000129,2024,PL-2-4,L-8080105000129-0063,SEG-8080105000129-008,当年度決算,717469
8080105000129,2024,PL-2-4,L-8080105000129-0063,SEG-8080105000129-008,前年度決算,946628
8080105000129,2024,PL-2-4,L-8080105000129-0063,SEG-8080105000129-008,増減,-229159
8080105000129,2024,PL-2-4,L-8080105000129-0064,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0065,SEG-8080105000129-008,当年度決算,476205
8080105000129,2024,PL-2-4,L-8080105000129-0065,SEG-8080105000129-008,前年度決算,624866
8080105000129,2024,PL-2-4,L-8080105000129-0065,SEG-8080105000129-008,増減,-148661
8080105000129,2024,PL-2-4,L-8080105000129-0066,SEG-8080105000129-008,当年度決算,16936612
8080105000129,2024,PL-2-4,L-8080105000129-0066,SEG-8080105000129-008,前年度決算,15183112
8080105000129,2024,PL-2-4,L-8080105000129-0066,SEG-8080105000129-008,増減,1753500
8080105000129,2024,PL-2-4,L-8080105000129-0067,SEG-8080105000129-008,当年度決算,152200
8080105000129,2024,PL-2-4,L-8080105000129-0067,SEG-8080105000129-008,前年度決算,139582
8080105000129,2024,PL-2-4,L-8080105000129-0067,SEG-8080105000129-008,増減,12618
8080105000129,2024,PL-2-4,L-8080105000129-0068,SEG-8080105000129-008,当年度決算,549974
8080105000129,2024,PL-2-4,L-8080105000129-0068,SEG-8080105000129-008,前年度決算,485352
8080105000129,2024,PL-2-4,L-8080105000129-0068,SEG-8080105000129-008,増減,64622
8080105000129,2024,PL-2-4,L-8080105000129-0069,SEG-8080105000129-008,当年度決算,2132164
8080105000129,2024,PL-2-4,L-8080105000129-0069,SEG-8080105000129-008,前年度決算,2289611
8080105000129,2024,PL-2-4,L-8080105000129-0069,SEG-8080105000129-008,増減,-157447
8080105000129,2024,PL-2-4,L-8080105000129-0070,SEG-8080105000129-008,増減,0
8080105000129,2024,PL-2-4,L-8080105000129-0071,SEG-8080105000129-008,当年度決算,228820
8080105000129,2024,PL-2-4,L-8080105000129-0071,SEG-8080105000129-008,前年度決算,247193
8080105000129,2024,PL-2-4,L-8080105000129-0071,SEG-8080105000129-008,増減,-18373
